theta_rad,theta_over_pi,t_over_R_vol_low,t_over_R_vol_mid,t_over_R_vol_high
1.0236650219562247,0.32584269662921345,0.01358464971289557,0.011891057801512875,0.013589765526399029
1.0589638158167842,0.33707865168539325,0.013857876322406721,0.01182890963173112,0.013377420219574394
1.0942626096773436,0.348314606741573,0.01378798988349536,0.012051479573875862,0.013178355702883952
1.1295614035379031,0.3595505617977528,0.014012132112636187,0.01205476231362517,0.012880711679759564
1.1648601973984627,0.3707865168539326,0.014200679208202626,0.011899426060866388,0.012785165955296439
1.200158991259022,0.38202247191011235,0.013976380604866074,0.011881566404638406,0.01257539533070066
1.2354577851195816,0.39325842696629215,0.013958412924246192,0.011704390364782278,0.012239346870497833
1.270756578980141,0.4044943820224719,0.014328419374050242,0.011196167305445055,0.012199398334042986
1.3060553728407005,0.4157303370786517,0.014236617250847723,0.012040869536086445,0.012514621270713148
1.34135416670126,0.4269662921348315,0.014213139548283427,0.013026159253108486,0.013350378747518567
1.3766529605618194,0.4382022471910112,0.01427096363218137,0.013848392913610936,0.01474354434783339
1.411951754422379,0.449438202247191,0.014062044943914545,0.014988895279104008,0.016300468767685816
1.4472505482829383,0.46067415730337075,0.014137767876839645,0.015386207094312406,0.01797911089539373
1.4825493421434979,0.47191011235955055,0.014166798991316527,0.015572161273384242,0.01918397352690493
1.5178481360040574,0.48314606741573035,0.014389751795462199,0.015855524650949963,0.019909497188936115
1.5531469298646168,0.4943820224719101,0.014502234753813781,0.015318676435983012,0.020023824051244723
1.5884457237251763,0.5056179775280899,0.014210867922112215,0.014700462994563146,0.01949715429471946
1.6237445175857357,0.5168539325842696,0.014146248038029512,0.01397417858318524,0.018329388040273134
1.6590433114462952,0.5280898876404494,0.013954887969056879,0.013071177074485891,0.016818336088929742
1.6943421053068546,0.5393258426966292,0.013947759674653558,0.012527283959650325,0.015200720335442555
1.7296408991674141,0.550561797752809,0.014247293527972067,0.011854159449710999,0.013681229184745196
1.7649396930279737,0.5617977528089888,0.013793058668495436,0.011322146988538485,0.01260629762862683
1.800238486888533,0.5730337078651685,0.013536204042385659,0.010842000430177178,0.011806419636305928
1.8355372807490926,0.5842696629213483,0.013386387352277453,0.010606872023236477,0.011526518836239752
1.870836074609652,0.5955056179775281,0.013420966374741156,0.010623454886759493,0.011759845545160595
1.9061348684702115,0.6067415730337079,0.013414944823830348,0.010983378870857959,0.01208998055861386
1.941433662330771,0.6179775280898877,0.013810802651397716,0.011100883223278821,0.012656337943422526
1.9767324561913304,0.6292134831460674,0.013886208883977636,0.01124740605084256,0.013044187891753434
2.0120312500518898,0.6404494382022471,0.013208818228794977,0.011479776555751265,0.012970225814483986
2.0473300439124493,0.6516853932584269,0.013664812170362237,0.011320686523955096,0.01330317728496254
2.082628837773009,0.6629213483146067,0.013618315935399401,0.011680891254716785,0.01344128192691099
2.1179276316335685,0.6741573033707865,0.012922174538988973,0.011790344382260514,0.01345075220413948
2.153226425494128,0.6853932584269663,0.013407156713130728,0.011773984346437866,0.013549838225042025
2.188525219354687,0.696629213483146,0.013578222259050872,0.012053721959725308,0.01302230000747181
2.2238240132152467,0.7078651685393258,0.013003740429632224,0.011353811514530519,0.012788343435922736
2.2591228070758063,0.7191011235955056,0.013400549822981353,0.011062140426164943,0.012789821454851365
2.294421600936366,0.7303370786516854,0.013119354225062198,0.010792799551681095,0.012343746985728038
2.3297203947969254,0.7415730337078652,0.012557839439371702,0.010314541962878407,0.012019322026860225
2.3650191886574845,0.7528089887640449,0.012933542759284213,0.01003875696404081,0.011508546780175962
2.400317982518044,0.7640449438202247,0.013222589049520636,0.009791387244321412,0.011169227534539354
2.4356167763786036,0.7752808988764045,0.013560143246774516,0.01013872375598906,0.011763403146769212
2.470915570239163,0.7865168539325843,0.01428753875752708,0.010625422988034306,0.01313212375992583
2.5062143640997228,0.7977528089887641,0.014755578537435454,0.012169485184535579,0.015000850685587529
2.541513157960282,0.8089887640449438,0.015063569634867909,0.013491071466189938,0.016923223373348614
2.5768119518208414,0.8202247191011236,0.01532404941433828,0.01426774522646684,0.018829479035189466
2.612110745681401,0.8314606741573034,0.014945031121903004,0.015403477244865493,0.020228023294543655
2.6474095395419606,0.8426966292134832,0.014913676206804815,0.015634762425636828,0.02103115800044099
2.68270833340252,0.853932584269663,0.014812687875594322,0.015725001864874008,0.021027784964517175
2.7180071272630792,0.8651685393258426,0.014629409763219997,0.0155715641268976,0.02007024835463743
2.753305921123639,0.8764044943820224,0.014541933778338387,0.014862163344551534,0.0185655065665351
2.7886047149841984,0.8876404494382022,0.01437333724380987,0.014230194607280503,0.016495231227639497
2.823903508844758,0.898876404494382,0.014057725726380135,0.013151697664893184,0.014613212975703945
2.8592023027053175,0.9101123595505618,0.013935591329352836,0.012267199031411366,0.012884834640257194
