V_norm,p_norm_mean,p_norm_std
0.005373702955664545,0.6411879025350417,0.028958700683659883
0.005388588559419849,0.6440143409138381,0.0326139967686546
0.005403474163175152,0.6462482593085181,0.03394562821333158
0.005418359766930456,0.6435184153877103,0.028259097264592352
0.00543324537068576,0.6442462783269545,0.030654821795727025
0.005448130974441062,0.6460959524994774,0.02708601116162938
0.005463016578196366,0.6456640261801637,0.024939348803806393
0.00547790218195167,0.6468447799038068,0.020693338369698718
0.005492787785706973,0.6455924014125927,0.023578240723721784
0.005507673389462277,0.6479560730867863,0.019625898559862527
0.00552255899321758,0.6510959054594063,0.024352734045589193
0.005537444596972883,0.6528115351863202,0.024450384700450044
0.005552330200728187,0.6547412221174552,0.026206914838515137
0.005567215804483491,0.6588006318394057,0.027226796118530003
0.005582101408238793,0.6596480105454624,0.028204442845793532
0.005596987011994097,0.6577413187666378,0.02937868236753098
0.005611872615749401,0.6568042662883772,0.02947598412448121
0.005626758219504704,0.6568042662883772,0.02947598412448121
0.005641643823260008,0.6559854705621494,0.031482210759081745
0.005656529427015311,0.6557639902311222,0.033658743769817416
0.005671415030770614,0.6548079007373487,0.0346931344047589
0.005686300634525918,0.6563323695397608,0.0330546895168764
0.005701186238281222,0.6582060839709621,0.0321882158603693
0.005716071842036525,0.6614558275055239,0.03425008195597479
0.005730957445791828,0.6603165338966772,0.027262265301183978
0.005745843049547132,0.6647897284924912,0.030538520702876257
0.005760728653302435,0.6660659958595306,0.029718200593940484
0.005775614257057739,0.6688643707394387,0.02791994753102117
0.005790499860813042,0.6700961868333045,0.023209657189802328
0.005805385464568345,0.676226401327126,0.025124245997874484
0.005820271068323649,0.6787642873496617,0.02865323603274463
0.005835156672078953,0.679810678854078,0.02852548052788553
0.005850042275834256,0.6776074273469895,0.027287534598857657
0.005864927879589559,0.6802655742718559,0.03271865285800465
0.005879813483344863,0.6792954602081517,0.03307084276777826
0.005894699087100166,0.6794483183586242,0.03423031485524048
0.00590958469085547,0.6806151967781681,0.03577105416392429
0.005924470294610773,0.6815213989601444,0.033587466814785805
0.005939355898366076,0.6823671465155933,0.032825361068095
0.00595424150212138,0.6827570184517185,0.032066378913779586
0.005969127105876684,0.6827570184517185,0.032066378913779586
0.005984012709631987,0.6843450511741741,0.032113637206124965
0.00599889831338729,0.6890136634139413,0.03612220090805303
0.006013783917142594,0.6889582192620175,0.028522409124221708
0.006028669520897897,0.6915415050367932,0.02914252130161078
0.006043555124653201,0.6946059430376015,0.0335653668079327
0.0060584407284085045,0.6938198246507704,0.03294978253161983
0.006073326332163807,0.6920015677627963,0.02941817040828285
0.006088211935919111,0.6943879209732469,0.031601206177982975
0.006103097539674415,0.6979535780168322,0.03183026603470447
0.006117983143429718,0.7017319905835825,0.031002182447144172
0.006132868747185021,0.7097784527469084,0.02401080576092213
0.006147754350940325,0.7054907614031981,0.028592192159690395
0.006162639954695628,0.7075184071918678,0.02456590956427627
0.006177525558450932,0.7056482201805547,0.023076985931128075
0.0061924111622062355,0.7025257899432704,0.022390914016263617
0.006207296765961538,0.6997301292720278,0.02088903330150219
0.006222182369716842,0.6970930304698241,0.019247527570013318
0.0062370679734721456,0.6947148288944591,0.017367440012392113
0.006251953577227449,0.6938444536648113,0.014389014055318965
0.006266839180982753,0.6925827144667208,0.012799913777204656
0.006281724784738056,0.6896767284519508,0.012516264041511656
0.006296610388493359,0.6867707424371806,0.012566658257926012
0.006311495992248663,0.6856367254252307,0.013827829771727706
0.0063263815960039665,0.6829551359586397,0.014994918355468578
0.006341267199759269,0.6800491499438697,0.01621879513188534
0.006356152803514573,0.6789625536580687,0.019502050050417916
0.0063710384072698766,0.677264419991689,0.022521569394688117
0.00638592401102518,0.6765579621477747,0.026974384601930614
0.006400809614780484,0.6739361784862807,0.02917250360135817
0.006415695218535787,0.6700546924479776,0.029780700365702226
0.00643058082229109,0.6666181537705116,0.030949606714707215
